Nom de la commune;Code département;Population totale;
Tréméven;29;2 354;
Tréogat;29;595;
Tréouergat;29;340;
Le Trévoux;29;1 658;
Trézilidé;29;379;
Aigaliers;30;520;
Aigremont;30;791;
Aigues-Mortes;30;8 403;
Aigues-Vives;30;3 318;
Aiguèze;30;217;
Aimargues;30;5 688;
Alès;30;41 129;
Allègre-les-Fumades;30;895;
Alzon;30;184;
Anduze;30;3 548;
Les Angles;30;8 599;
Aramon;30;4 332;
Argilliers;30;500;
Arpaillargues-et-Aureillac;30;1 036;
Arphy;30;177;
Arre;30;293;
Arrigas;30;220;
Aspères;30;531;
Aubais;30;2 742;
Aubord;30;2 426;
Aubussargues;30;334;
Aujac;30;186;
Aujargues;30;880;
Aulas;30;503;
Aumessas;30;233;
Avèze;30;1 098;
Bagard;30;2 687;
Bagnols-sur-Cèze;30;18 593;
Barjac;30;1 608;
Baron;30;363;
La Bastide-d'Engras;30;201;
Beaucaire;30;16 047;
Beauvoisin;30;4 786;
Bellegarde;30;7 089;
Belvézet;30;263;
Bernis;30;3 392;
Bessèges;30;2 877;
Bez-et-Esparon;30;352;
Bezouce;30;2 333;
Blandas;30;143;
Blauzac;30;1 210;
Boisset-et-Gaujac;30;2 612;
Boissières;30;559;
Bonnevaux;30;89;
Bordezac;30;397;
Boucoiran-et-Nozières;30;935;
Bouillargues;30;6 471;
Bouquet;30;176;
Bourdic;30;400;
Bragassargues;30;182;
Branoux-les-Taillades;30;1 384;
Bréau-et-Salagosse;30;444;
Brignon;30;791;
Brouzet-lès-Alès;30;645;
Brouzet-lès-Quissac;30;292;
La Bruguière;30;337;
Cabrières;30;1 640;
La Cadière-et-Cambo;30;220;
Le Cailar;30;2 464;
Caissargues;30;4 043;
La Calmette;30;2 163;
Calvisson;30;5 698;
Campestre-et-Luc;30;104;
Canaules-et-Argentières;30;431;
Cannes-et-Clairan;30;553;
La Capelle-et-Masmolène;30;461;
Cardet;30;888;
Carnas;30;473;
Carsan;30;668;
Cassagnoles;30;404;
Castelnau-Valence;30;455;
Castillon-du-Gard;30;1 802;
Causse-Bégon;30;19;
Caveirac;30;4 227;
Cavillargues;30;856;
Cendras;30;1 910;
Chambon;30;271;
Chamborigaud;30;846;
Chusclan;30;1 009;
Clarensac;30;4 384;
Codognan;30;2 474;
Codolet;30;698;
Collias;30;1 121;
Collorgues;30;603;
Colognac;30;215;
Combas;30;642;
Comps;30;1 782;
Concoules;30;262;
Congénies;30;1 682;
Connaux;30;1 698;
Conqueyrac;30;105;
Corbès;30;161;
Corconne;30;561;
Cornillon;30;943;
Courry;30;283;
Crespian;30;408;
Cros;30;261;
Cruviers-Lascours;30;719;
Deaux;30;674;
Dions;30;613;
Domazan;30;939;
Domessargues;30;767;
Dourbies;30;155;
Durfort-et-Saint-Martin-de-Sossenac;30;704;
Estézargues;30;567;
L' Estréchure;30;167;
Euzet;30;435;
Flaux;30;383;
Foissac;30;409;
Fons;30;1 467;
Fons-sur-Lussan;30;245;
Fontanès;30;699;
Fontarèches;30;266;
Fournès;30;1 091;
Fourques;30;2 941;
Fressac;30;182;
Gagnières;30;1 171;
Gailhan;30;253;
Gajan;30;690;
Gallargues-le-Montueux;30;3 766;
Le Garn;30;225;
Garons;30;4 892;
Garrigues-Sainte-Eulalie;30;757;
Gaujac;30;1 123;
Générac;30;4 133;
Générargues;30;726;
Génolhac;30;864;
Goudargues;30;1 122;
La Grand-Combe;30;5 188;
Le Grau-du-Roi;30;8 552;
Issirac;30;302;
Jonquières-Saint-Vincent;30;3 790;
Junas;30;1 105;
Lamelouze;30;142;
Langlade;30;2 231;
Lanuéjols;30;382;
Lasalle;30;1 158;
Laudun-l'Ardoise;30;6 325;
Laval-Pradel;30;1 201;
Laval-Saint-Roman;30;225;
Lecques;30;477;
Lédenon;30;1 557;
Lédignan;30;1 463;
Lézan;30;1 574;
Liouc;30;263;
Lirac;30;914;
Logrian-Florian;30;278;
Lussan;30;497;
Les Mages;30;2 123;
Malons-et-Elze;30;123;
Mandagout;30;410;
Manduel;30;6 854;
Marguerittes;30;8 754;
Mars;30;189;
Martignargues;30;431;
Le Martinet;30;784;
Maruéjols-lès-Gardon;30;237;
Massanes;30;200;
Massillargues-Attuech;30;672;
Mauressargues;30;157;
Méjannes-le-Clap;30;721;
Méjannes-lès-Alès;30;1 259;
Meynes;30;2 582;
Meyrannes;30;853;
Mialet;30;638;
Milhaud;30;5 807;
Molières-Cavaillac;30;975;
Molières-sur-Cèze;30;1 383;
Monoblet;30;730;
Mons;30;1 687;
Montagnac;30;220;
Montaren-et-Saint-Médiers;30;1 476;
Montclus;30;213;
Montdardier;30;208;
Monteils;30;665;
Montfaucon;30;1 509;
Montfrin;30;3 261;
Montignargues;30;615;
Montmirat;30;430;
Montpezat;30;1 176;
Moulézan;30;637;
Moussac;30;1 472;
Mus;30;1 418;
Nages-et-Solorgues;30;1 700;
Navacelles;30;335;
Ners;30;728;
Nîmes;30;154 196;
Notre-Dame-de-la-Rouvière;30;413;
Orsan;30;1 156;
Orthoux-Sérignac-Quilhan;30;416;
Parignargues;30;639;
Peyremale;30;288;
Peyrolles;30;38;
Le Pin;30;429;
Les Plans;30;256;
Les Plantiers;30;261;
Pommiers;30;59;
Pompignan;30;958;
Pont-Saint-Esprit;30;10 611;
Ponteils-et-Brésis;30;365;
Portes;30;362;
Potelières;30;382;
Pougnadoresse;30;250;
Poulx;30;3 946;
Pouzilhac;30;715;
Puechredon;30;36;
Pujaut;30;4 400;
Quissac;30;3 205;
Redessan;30;4 178;
Remoulins;30;2 348;
Revens;30;22;
Ribaute-les-Tavernes;30;2 206;
Rivières;30;353;
Robiac-Rochessadoule;30;864;
Rochefort-du-Gard;30;7 673;
Rochegude;30;251;
Rodilhan;30;3 088;
Rogues;30;107;
La Roque-sur-Cèze;30;187;
Roquedur;30;260;
Roquemaure;30;5 539;
Rousson;30;4 137;
La Rouvière;30;609;
Sabran;30;1 726;
Saint-Alexandre;30;1 244;
Saint-Ambroix;30;3 119;
Saint-André-d'Olérargues;30;443;
Saint-André-de-Majencoules;30;618;
Saint-André-de-Roquepertuis;30;611;
Saint-André-de-Valborgne;30;408;
Saint-Bauzély;30;621;
Saint-Bénézet;30;276;
Saint-Bonnet-de-Salendrinque;30;120;
Saint-Bonnet-du-Gard;30;856;
Saint-Brès;30;669;
Saint-Bresson;30;56;
Saint-Césaire-de-Gauzignan;30;383;
Saint-Chaptes;30;1 886;
Saint-Christol-de-Rodières;30;166;
Saint-Christol-lès-Alès;30;7 278;
Saint-Clément;30;396;
Saint-Côme-et-Maruéjols;30;783;
Saint-Denis;30;301;
Saint-Dézéry;30;444;
Saint-Dionisy;30;1 034;
Saint-Étienne-de-l'Olm;30;386;
Saint-Étienne-des-Sorts;30;580;
Saint-Félix-de-Pallières;30;256;
Saint-Florent-sur-Auzonnet;30;1 208;
Saint-Geniès-de-Comolas;30;1 960;
Saint-Geniès-de-Malgoirès;30;3 022;
Saint-Gervais;30;723;
Saint-Gervasy;30;1 914;
Saint-Gilles;30;13 719;
Saint-Hilaire-d'Ozilhan;30;1 080;
Saint-Hilaire-de-Brethmas;30;4 377;
Saint-Hippolyte-de-Caton;30;218;
Saint-Hippolyte-de-Montaigu;30;263;
Saint-Hippolyte-du-Fort;30;4 049;
Saint-Jean-de-Ceyrargues;30;161;
Saint-Jean-de-Crieulon;30;250;
Saint-Jean-de-Maruéjols-et-Avéjan;30;964;
Saint-Jean-de-Serres;30;533;
Saint-Jean-de-Valériscle;30;690;
Saint-Jean-du-Gard;30;2 691;
Saint-Jean-du-Pin;30;1 550;
Saint-Julien-de-Cassagnas;30;698;
Saint-Julien-de-la-Nef;30;146;
Saint-Julien-de-Peyrolas;30;1 410;
Saint-Julien-les-Rosiers;30;3 392;
Saint-Just-et-Vacquières;30;304;
Saint-Laurent-d'Aigouze;30;3 511;
Saint-Laurent-de-Carnols;30;494;
Saint-Laurent-des-Arbres;30;3 033;
Saint-Laurent-la-Vernède;30;695;
Saint-Laurent-le-Minier;30;351;
Saint-Mamert-du-Gard;30;1 645;
Saint-Marcel-de-Careiret;30;860;
Saint-Martial;30;180;
Saint-Martin-de-Valgalgues;30;4 427;
Saint-Maurice-de-Cazevieille;30;719;
Saint-Maximin;30;741;
Saint-Michel-d'Euzet;30;641;
Saint-Nazaire;30;1 232;
Saint-Nazaire-des-Gardies;30;83;
Saint-Paul-la-Coste;30;289;
Saint-Paul-les-Fonts;30;1 055;
Saint-Paulet-de-Caisson;30;1 841;
Saint-Pons-la-Calm;30;444;
Saint-Privat-de-Champclos;30;346;
Saint-Privat-des-Vieux;30;5 278;
Saint-Quentin-la-Poterie;30;3 110;
Saint-Roman-de-Codières;30;173;
Saint-Sauveur-Camprieu;30;261;
Saint-Sébastien-d'Aigrefeuille;30;532;
Saint-Siffret;30;1 086;
Saint-Théodorit;30;529;
Saint-Victor-de-Malcap;30;857;
Saint-Victor-des-Oules;30;312;
Saint-Victor-la-Coste;30;2 095;
Sainte-Anastasie;30;1 705;
Sainte-Cécile-d'Andorge;30;583;
Sainte-Croix-de-Caderle;30;115;
Salazac;30;187;
Salindres;30;3 453;
Salinelles;30;593;
Les Salles-du-Gardon;30;2 631;
Sanilhac-Sagriès;30;843;
Sardan;30;286;
Saumane;30;276;
Sauve;30;1 957;
Sauveterre;30;2 076;
Sauzet;30;751;
Savignargues;30;244;
Saze;30;2 062;
Sénéchas;30;258;
Sernhac;30;1 747;
Servas;30;211;
Serviers-et-Labaume;30;622;
Seynes;30;164;
Sommières;30;4 923;
Soudorgues;30;288;
Soustelle;30;130;
Souvignargues;30;876;
Sumène;30;1 607;
Tavel;30;1 997;
Tharaux;30;57;
Théziers;30;1 077;
Thoiras;30;457;
Tornac;30;910;
Tresques;30;1 853;
Trèves;30;138;
Uchaud;30;4 333;
Uzès;30;8 859;
Vabres;30;115;
Vallabrègues;30;1 405;
Vallabrix;30;426;
Vallérargues;30;140;
Valleraugue;30;1 077;
Valliguières;30;591;
Vauvert;30;11 585;
Vénéjan;30;1 268;
Verfeuil;30;615;
Vergèze;30;5 121;
La Vernarède;30;334;
Vers-Pont-du-Gard;30;1 924;
Vestric-et-Candiac;30;1 440;
Vézénobres;30;1 867;
Vic-le-Fesq;30;526;
Le Vigan;30;3 997;
Villeneuve-lès-Avignon;30;12 314;
Villevieille;30;1 754;
Vissec;30;61;
Agassac;31;118;
Aignes;31;255;
Aigrefeuille;31;1 294;
Alan;31;324;
Albiac;31;215;
Ambax;31;67;
Anan;31;248;
Antichan-de-Frontignes;31;133;
Antignac;31;118;
Arbas;31;268;
Arbon;31;101;
Ardiège;31;373;
Arguenos;31;72;
Argut-Dessous;31;26;
Arlos;31;100;
Arnaud-Guilhem;31;235;
Artigue;31;32;
Aspet;31;961;
Aspret-Sarrat;31;144;
Aucamville;31;8 484;
Aulon;31;322;
Auragne;31;434;
Aureville;31;890;
Auriac-sur-Vendinelle;31;1 052;
Auribail;31;212;
Aurignac;31;1 275;
Aurin;31;334;
Ausseing;31;77;
Ausson;31;593;
Aussonne;31;7 064;
Auterive;31;9 723;
Auzas;31;249;
Auzeville-Tolosane;31;4 412;
Auzielle;31;1 490;
Avignonet-Lauragais;31;1 503;
Ayguesvives;31;2 690;
Azas;31;667;
Bachas;31;70;
Bachos;31;39;
Bagiry;31;106;
Bagnères-de-Luchon;31;2 469;
Balesta;31;161;
Balma;31;16 704;
Barbazan;31;484;
Baren;31;12;
Bax;31;89;
Baziège;31;3 396;
Bazus;31;574;
Beauchalot;31;637;
Beaufort;31;457;
Beaumont-sur-Lèze;31;1 591;
Beaupuy;31;1 365;
Beauteville;31;178;
Beauville;31;167;
Beauzelle;31;6 371;
Belberaud;31;1 570;
Belbèze-de-Lauragais;31;122;
Belbèze-en-Comminges;31;117;
Bélesta-en-Lauragais;31;115;
Bellegarde-Sainte-Marie;31;206;
Bellesserre;31;115;
Benque;31;163;
Benque-Dessous-et-Dessus;31;25;
Bérat;31;3 056;
Bessières;31;4 100;
Bezins-Garraux;31;42;
Billière;31;20;
Binos;31;43;
Blagnac;31;24 795;
Blajan;31;533;
Bois-de-la-Pierre;31;428;
Boissède;31;72;
Bondigoux;31;546;
Bonrepos-Riquet;31;298;
Bonrepos-sur-Aussonnelle;31;1 186;
Bordes-de-Rivière;31;503;
Le Born;31;527;
Boudrac;31;146;
Bouloc;31;4 668;
Boulogne-sur-Gesse;31;1 666;
Bourg-d'Oueil;31;6;
Bourg-Saint-Bernard;31;1 033;
Boussan;31;246;
Boussens;31;1 116;
Boutx;31;245;
Bouzin;31;104;
Bragayrac;31;326;
Brax;31;2 885;
Bretx;31;651;
Brignemont;31;397;
Bruguières;31;5 736;
Burgalays;31;129;
Le Burgaud;31;963;
Buzet-sur-Tarn;31;2 753;
Cabanac-Cazaux;31;129;
Cabanac-Séguenville;31;165;
Le Cabanial;31;472;
Cadours;31;1 103;
Caignac;31;324;
Calmont;31;2 411;
Cambernard;31;470;
Cambiac;31;214;
Canens;31;57;
Capens;31;682;
Caragoudes;31;226;
Caraman;31;2 535;
Carbonne;31;5 726;
Cardeilhac;31;272;
Cassagnabère-Tournas;31;460;
Cassagne;31;644;
Castagnac;31;296;
Castagnède;31;191;
Castanet-Tolosan;31;13 187;
Castelbiague;31;262;
Castelgaillard;31;62;
Castelginest;31;10 342;
Castelmaurou;31;4 331;
Castelnau-d'Estrétefonds;31;6 291;
Castelnau-Picampeau;31;221;
Le Castéra;31;769;
Castéra-Vignoles;31;65;
Casties-Labrande;31;120;
Castillon-de-Larboust;31;55;
Castillon-de-Saint-Martory;31;392;
Cathervielle;31;37;
Caubiac;31;386;
Caubous;31;5;
Caujac;31;848;
Cazac;31;88;
Cazaril-Tambourès;31;93;
Cazarilh-Laspènes;31;30;
Cazaunous;31;72;
Cazaux-Layrisse;31;59;
Cazeaux-de-Larboust;31;98;
Cazeneuve-Montaut;31;73;
Cazères;31;4 939;
Cépet;31;1 773;
Cessales;31;178;
Charlas;31;244;
Chaum;31;190;
Chein-Dessus;31;191;
Ciadoux;31;244;
Cier-de-Luchon;31;258;
Cier-de-Rivière;31;287;
Cierp-Gaud;31;751;
Cintegabelle;31;2 960;
Cirès;31;13;
Clarac;31;639;
Clermont-le-Fort;31;542;
Colomiers;31;39 200;
Cornebarrieu;31;6 618;
Corronsac;31;820;
Coueilles;31;100;
Couladère;31;446;
Couret;31;243;
Cox;31;341;
Cugnaux;31;17 988;
Cuguron;31;190;
Le Cuing;31;466;
Daux;31;2 347;
Deyme;31;1 142;
Donneville;31;1 094;
Drémil-Lafage;31;2 734;
Drudas;31;226;
Eaunes;31;6 197;
Empeaux;31;254;
Encausse-les-Thermes;31;710;
Eoux;31;115;
Escalquens;31;6 709;
Escanecrabe;31;255;
Escoulis;31;81;
Espanès;31;326;
Esparron;31;60;
Esperce;31;257;
Estadens;31;532;
Estancarbon;31;608;
Esténos;31;189;
Eup;31;132;
Fabas;31;206;
Le Faget;31;352;
Falga;31;122;
Le Fauga;31;2 070;
Fenouillet;31;5 128;
Figarol;31;306;
Flourens;31;1 959;
Folcarde;31;126;
Fonbeauzard;31;2 993;
Fonsorbes;31;12 000;
Fontenilles;31;5 877;
Forgues;31;212;
Fos;31;241;
Fougaron;31;95;
Fourquevaux;31;775;
Le Fousseret;31;1 935;
Francarville;31;180;
Francazal;31;28;
Francon;31;252;
Franquevielle;31;347;
Le Fréchet;31;109;
Fronsac;31;219;
Frontignan-de-Comminges;31;78;
Frontignan-Savès;31;68;
Fronton;31;6 151;
Frouzins;31;9 088;
Fustignac;31;83;
Gagnac-sur-Garonne;31;3 012;
Gaillac-Toulza;31;1 270;
Galié;31;89;
Ganties;31;327;
Garac;31;162;
Gardouch;31;1 281;
Gargas;31;698;
Garidech;31;1 768;
Garin;31;145;
Gauré;31;522;
Gémil;31;282;
Génos;31;74;
Gensac-de-Boulogne;31;139;
Gensac-sur-Garonne;31;424;
Gibel;31;362;
Gouaux-de-Larboust;31;66;
Gouaux-de-Luchon;31;47;
Goudex;31;51;
Gourdan-Polignan;31;1 395;
Goutevernisse;31;184;
Gouzens;31;93;
Goyrans;31;883;
Gragnague;31;1 821;
Gratens;31;694;
Gratentour;31;3 755;
Grazac;31;584;
Grenade;31;8 874;
Grépiac;31;1 012;
Le Grès;31;440;
Guran;31;45;
Herran;31;76;
His;31;252;
Huos;31;507;
L' Isle-en-Dodon;31;1 687;
Issus;31;603;
Izaut-de-l'Hôtel;31;336;
Jurvielle;31;22;
Juzes;31;96;
Juzet-d'Izaut;31;198;
Juzet-de-Luchon;31;382;
Labarthe-Inard;31;870;
Labarthe-Rivière;31;1 397;
Labarthe-sur-Lèze;31;5 938;
Labastide-Beauvoir;31;1 299;
Labastide-Clermont;31;672;
Labastide-Paumès;31;148;
Labastide-Saint-Sernin;31;1 920;
Labastidette;31;2 537;
Labège;31;4 273;
Labroquère;31;349;
Labruyère-Dorsa;31;283;
Lacaugne;31;208;
Lacroix-Falgarde;31;2 096;
Laffite-Toupière;31;109;
Lafitte-Vigordane;31;1 189;
Lagarde;31;412;
Lagardelle-sur-Lèze;31;3 036;
Lagrâce-Dieu;31;588;
Lagraulet-Saint-Nicolas;31;251;
Lahage;31;216;
Lahitère;31;57;
Lalouret-Laffiteau;31;143;
Lamasquère;31;1 447;
Landorthe;31;1 019;
Lanta;31;2 064;
Lapeyrère;31;69;
Lapeyrouse-Fossat;31;2 850;
Larcan;31;181;
Laréole;31;179;
Larra;31;1 857;
Larroque;31;299;
Lasserre-Pradère;31;1 544;
Latoue;31;328;
Latour;31;80;
Latrape;31;379;
Launac;31;1 430;
Launaguet;31;8 670;
Lautignac;31;268;
Lauzerville;31;1 617;
Lavalette;31;745;
Lavelanet-de-Comminges;31;652;
Lavernose-Lacasse;31;3 041;
Layrac-sur-Tarn;31;332;
Lécussan;31;263;
Lège;31;44;
Léguevin;31;9 308;
Lescuns;31;71;
Lespinasse;31;2 728;
Lespiteau;31;97;
Lespugue;31;80;
Lestelle-de-Saint-Martory;31;445;
Lévignac;31;2 105;
Lez;31;61;
Lherm;31;3 711;
Lieoux;31;126;
Lilhac;31;132;
Lodes;31;299;
Longages;31;3 079;
Loubens-Lauragais;31;473;
Loudet;31;204;
Lourde;31;91;
Luscan;31;59;
Lussan-Adeilhac;31;229;
Lux;31;353;
La Magdelaine-sur-Tarn;31;1 183;
Mailholas;31;35;
Malvezie;31;121;
Mancioux;31;432;
Mane;31;1 006;
Marignac;31;488;
Marignac-Lasclares;31;489;
Marignac-Laspeyres;31;226;
Marliac;31;138;
Marquefave;31;1 052;
Marsoulas;31;132;
Martisserre;31;60;
Martres-de-Rivière;31;375;
Martres-Tolosane;31;2 416;
Mascarville;31;180;
Massabrac;31;88;
Mauran;31;225;
Mauremont;31;338;
Maurens;31;204;
Mauressac;31;517;
Maureville;31;315;
Mauvaisin;31;246;
Mauvezin;31;92;
Mauzac;31;1 287;
Mayrègne;31;26;
Mazères-sur-Salat;31;613;
Melles;31;89;
Menville;31;776;
Mérenvielle;31;491;
Mervilla;31;274;
Merville;31;5 459;
Milhas;31;178;
Mirambeau;31;64;
Miramont-de-Comminges;31;781;
Miremont;31;2 469;
Mirepoix-sur-Tarn;31;1 014;
Molas;31;171;
Moncaup;31;38;
Mondavezan;31;924;
Mondilhan;31;102;
Mondonville;31;4 601;
Mondouzil;31;243;
Monès;31;94;
Monestrol;31;67;
Mons;31;1 812;
Mont-de-Galié;31;43;
Montaigut-sur-Save;31;1 640;
Montastruc-de-Salies;31;275;
Montastruc-la-Conseillère;31;3 458;
Montastruc-Savès;31;76;
Montauban-de-Luchon;31;495;
Montaut;31;521;
Montberaud;31;212;
Montbernard;31;223;
Montberon;31;2 994;
Montbrun-Bocage;31;489;
Montbrun-Lauragais;31;608;
Montclar-de-Comminges;31;96;
Montclar-Lauragais;31;245;
Montégut-Bourjac;31;136;
Montégut-Lauragais;31;470;
Montespan;31;471;
Montesquieu-Guittaut;31;176;
Montesquieu-Lauragais;31;976;
Montesquieu-Volvestre;31;3 096;
Montgaillard-de-Salies;31;105;
Montgaillard-Lauragais;31;762;
Montgaillard-sur-Save;31;87;
Montgazin;31;200;
Montgeard;31;486;
Montgiscard;31;2 395;
Montgras;31;105;
Montjoire;31;1 311;
Montlaur;31;1 477;
Montmaurin;31;215;
Montoulieu-Saint-Bernard;31;221;
Montoussin;31;134;
Montpitol;31;401;
Montrabé;31;4 201;
Montréjeau;31;2 865;
Montsaunès;31;479;
Mourvilles-Basses;31;73;
Mourvilles-Hautes;31;184;
Moustajon;31;147;
Muret;31;25 961;
Nailloux;31;3 858;
Nénigan;31;64;
Nizan-Gesse;31;81;
Noé;31;2 951;
Nogaret;31;80;
Noueilles;31;408;
Odars;31;890;
Ondes;31;842;
Oô;31;89;
Ore;31;105;
Palaminy;31;829;
Paulhac;31;1 258;
Payssous;31;94;
Péchabou;31;2 210;
Pechbonnieu;31;4 506;
Pechbusque;31;884;
Péguilhan;31;303;
Pelleport;31;528;
Peyrissas;31;84;
Peyrouzet;31;90;
Peyssies;31;579;
Pibrac;31;8 648;
Pin-Balma;31;913;
Le Pin-Murelet;31;177;
Pins-Justaret;31;4 457;
Pinsaguel;31;2 822;
Plagne;31;101;
Plagnole;31;309;
Plaisance-du-Touch;31;18 581;
Le Plan;31;472;
Pointis-de-Rivière;31;855;
Pointis-Inard;31;926;
Polastron;31;57;
Pompertuzat;31;2 293;
Ponlat-Taillebourg;31;642;
Portet-d'Aspet;31;69;
Portet-de-Luchon;31;44;
Portet-sur-Garonne;31;9 844;
Poubeau;31;76;
Poucharramet;31;881;
Pouy-de-Touges;31;416;
Pouze;31;93;
Préserville;31;733;
Proupiary;31;72;
Prunet;31;152;
Puydaniel;31;499;
Puymaurin;31;305;
Puysségur;31;147;
Quint-Fonsegrives;31;5 717;
Ramonville-Saint-Agne;31;14 518;
Razecueillé;31;39;
Rebigue;31;513;
Régades;31;132;
Renneville;31;555;
Revel;31;9 970;
Rieucazé;31;52;
Rieumajou;31;130;
Rieumes;31;3 601;
Rieux-Volvestre;31;2 626;
Riolas;31;48;
Roquefort-sur-Garonne;31;810;
Roques;31;4 584;
Roquesérière;31;719;
Roquettes;31;4 163;
Rouède;31;299;
Rouffiac-Tolosan;31;2 020;
Roumens;31;247;
Sabonnères;31;314;
Saccourvielle;31;15;
Saiguède;31;805;
Saint-Alban;31;6 185;
Saint-André;31;226;
Saint-Araille;31;156;
Saint-Aventin;31;98;
Saint-Béat;31;351;
Saint-Bertrand-de-Comminges;31;253;
Saint-Cézert;31;432;
Saint-Christaud;31;251;
Saint-Clar-de-Rivière;31;1 359;
Saint-Élix-le-Château;31;907;
Saint-Élix-Séglan;31;43;
Saint-Félix-Lauragais;31;1 312;
Saint-Ferréol-de-Comminges;31;54;
Saint-Frajou;31;220;
Saint-Gaudens;31;12 017;
Saint-Geniès-Bellevue;31;2 496;
Saint-Germier;31;113;
Saint-Hilaire;31;1 181;
Saint-Ignan;31;237;
Saint-Jean;31;10 878;
Saint-Jean-Lherm;31;377;
Saint-Jory;31;5 754;
Saint-Julia;31;426;
Saint-Julien-sur-Garonne;31;553;
Saint-Lary-Boujean;31;139;
Saint-Laurent;31;177;
Saint-Léon;31;1 270;
Saint-Loup-Cammas;31;2 168;
Saint-Loup-en-Comminges;31;35;
Saint-Lys;31;9 539;
Saint-Mamet;31;564;
Saint-Marcel-Paulel;31;407;
Saint-Marcet;31;366;
Saint-Martory;31;973;
Saint-Médard;31;231;
Saint-Michel;31;322;
Saint-Orens-de-Gameville;31;11 766;
Saint-Paul-d'Oueil;31;36;
Saint-Paul-sur-Save;31;1 597;
Saint-Pé-d'Ardet;31;147;
Saint-Pé-Delbosc;31;128;
Saint-Pierre;31;255;
Saint-Pierre-de-Lages;31;872;
Saint-Plancard;31;372;
Saint-Rome;31;50;
Saint-Rustice;31;480;
Saint-Sauveur;31;1 779;
Saint-Sulpice-sur-Lèze;31;2 406;
Saint-Thomas;31;583;
Saint-Vincent;31;198;
Sainte-Foy-d'Aigrefeuille;31;2 037;
Sainte-Foy-de-Peyrolières;31;2 103;
Sainte-Livrade;31;296;
Sajas;31;124;
Saleich;31;348;
Salerm;31;56;
Salies-du-Salat;31;1 903;
Salles-et-Pratviel;31;135;
Salles-sur-Garonne;31;577;
La Salvetat-Lauragais;31;142;
La Salvetat-Saint-Gilles;31;8 426;
Saman;31;139;
Samouillan;31;131;
Sana;31;255;
Sarrecave;31;77;
Sarremezan;31;99;
Saubens;31;2 254;
Saussens;31;207;
Sauveterre-de-Comminges;31;646;
Saux-et-Pomarède;31;286;
Savarthès;31;176;
Savères;31;217;
Sédeilhac;31;62;
Ségreville;31;291;
Seilh;31;3 301;
Seilhan;31;207;
Sénarens;31;111;
Sengouagnet;31;213;
Sepx;31;230;
Seyre;31;134;
Seysses;31;8 910;
Signac;31;46;
Sode;31;18;
Soueich;31;542;
Tarabel;31;418;
Terrebasse;31;143;
Thil;31;1 218;
Touille;31;253;
Toulouse;31;482 738;
Tournefeuille;31;27 008;
Les Tourreilles;31;395;
Toutens;31;333;
Trébons-de-Luchon;31;4;
Trébons-sur-la-Grasse;31;463;
L' Union;31;11 833;
Urau;31;126;
Vacquiers;31;1 356;
Valcabrère;31;145;
Valentine;31;900;
Vallègue;31;537;
Vallesvilles;31;415;
Varennes;31;272;
Vaudreuille;31;393;
Vaux;31;291;
Vendine;31;286;
Venerque;31;2 634;
Verfeil;31;3 629;
Vernet;31;2 839;
Vieille-Toulouse;31;1 197;
Vieillevigne;31;335;
Vignaux;31;128;
Vigoulet-Auzil;31;928;
Villariès;31;814;
Villate;31;934;
Villaudric;31;1 552;
Villefranche-de-Lauragais;31;4 446;
Villematier;31;1 059;
Villemur-sur-Tarn;31;5 986;
Villeneuve-de-Rivière;31;1 826;
Villeneuve-Lécussan;31;563;
Villeneuve-lès-Bouloc;31;1 569;
Villeneuve-Tolosane;31;9 591;
Villenouvelle;31;1 410;
Aignan;32;803;
Ansan;32;78;
Antras;32;50;
Arblade-le-Bas;32;154;
Arblade-le-Haut;32;305;
Ardizas;32;216;
Armentieux;32;78;
Armous-et-Cau;32;91;
Arrouède;32;109;
Aubiet;32;1 117;
Auch;32;22 779;
Augnax;32;112;
Aujan-Mournède;32;90;
Auradé;32;689;
Aurensan;32;140;
Aurimont;32;206;
Aussos;32;80;
Auterive;32;539;
Aux-Aussat;32;279;
Avensac;32;80;
Avéron-Bergelle;32;152;
Avezan;32;107;
Ayguetinte;32;165;
Ayzieu;32;165;
Bajonnette;32;103;
Barcelonne-du-Gers;32;1 407;
Barcugnan;32;111;
Barran;32;699;
Bars;32;145;
Bascous;32;176;
Bassoues;32;328;
Bazian;32;116;
Bazugues;32;62;
Beaucaire;32;272;
Beaumarchés;32;707;
Beaumont;32;145;
Beaupuy;32;183;
Beccas;32;119;
Bédéchan;32;164;
Bellegarde;32;188;
Belloc-Saint-Clamens;32;134;
Belmont;32;155;
Béraut;32;350;
Berdoues;32;466;
Bernède;32;205;
Berrac;32;100;
Betcave-Aguin;32;89;
Bétous;32;95;
Betplan;32;105;
Bézéril;32;129;
Bezolles;32;144;
Bézues-Bajon;32;196;
Biran;32;395;
Bivès;32;132;
Blanquefort;32;58;
Blaziert;32;139;
Blousson-Sérian;32;44;
Bonas;32;132;
Boucagnères;32;207;
Boulaur;32;174;
Bourrouillan;32;156;
Bouzon-Gellenave;32;197;
Bretagne-d'Armagnac;32;446;
Le Brouilh-Monbert;32;230;
Brugnens;32;269;
Cabas-Loumassès;32;55;
Cadeilhan;32;137;
Cadeillan;32;63;
Cahuzac-sur-Adour;32;233;
Caillavet;32;219;
Callian;32;46;
Campagne-d'Armagnac;32;231;
Cannet;32;56;
Cassaigne;32;225;
